FID,IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
HG03858,HG03858,-15.756829429938733,13.690595754437465,54.785331153057996,16.669322775197504,-2.4895485477726833,2.1013861818686737,-2.923321791186653,0.28802577780337874,-12.259523544900038,-0.3254160179698742,-1.37643791897131,0.7778290355000029,-5.782840233425245,-4.38952185126561,-5.719600225569692,7.336674920802187,-1.3156207100714261,5.731195938588241,-2.7043266011688014,-0.9554300773653341,2.386037394531303,13.332723001616836,-3.16528957069629,-5.40389276011797,-0.279367701310428,10.029151965458482,1.9160086306503334,-9.169551338567208,-1.989427006856501,-6.101188041196925,3.467876854955473,3.527960141722681,1.8324332217101678,8.184333635030463,-0.366308110462773,3.0310740874750546,-1.7349907667310838,-0.6931287402891119,-9.693054472225544,6.554000477785641,5.4491633152606775,-1.9935900389819996,6.765356217827056,4.69260019804689,2.665083757244003,6.070718391552481,-0.8797449711700137,1.3753407317503665,-0.950718824674087,4.521366367999825,SAS
HG02364,HG02364,-10.883041974004222,83.75709393201846,-8.629040823071605,-24.44123104460643,1.0929574061721687,-32.6457907383262,-1.932339713126095,-1.599086625929145,2.750420061129819,-5.479055472968491,-2.1959523540314048,-1.57425121215834,2.410448510884827,-3.936610348559411,2.1778680349124455,-7.345563956044618,-1.5243077830405363,5.414159263208903,3.353247412196549,0.44466451359951187,0.14333563645901215,2.16753092402121,1.11066200027476,3.406601352149244,2.9287825065619133,-5.74204038513237,2.5807258972222034,-4.410527649936045,-2.0154765231030285,-0.7358253112284139,4.12650169385705,-2.2651388560683996,-0.4867519928501733,-1.2326547014185592,-2.3242488018874448,4.347926580676236,1.3061400678315582,-3.0999359646011184,1.170121582270779,-4.277037332846874,0.36435945127684904,-2.059040722327423,1.6980156448350052,-4.432962714256446,4.302911102631518,0.22334007125291444,1.5210236199400033,3.199956481413772,-2.672778748956963,-2.9924261054449737,EAS
AJ,AP9D3,-31.22972629035971,-37.81807880632262,-10.325115338383492,-19.485088725944895,-27.762075105397532,2.4866448452479464,-13.54399468413535,-2.25852502061134,-7.238777336972297,-1.453033910653901,9.016951231882656,1.0750696337725896,0.946920489032722,-1.1439238791086561,-3.501919240185325,-4.003366727683516,-4.81501143082267,-4.185729865337708,2.752917006703769,0.7039244381701645,-3.2301012718680604,2.5883786951287666,-3.0657566045237576,-1.2494064549828257,1.9491858588292525,-2.113379711672355,4.230722264791717,1.1688832243534564,-3.565765642308882,5.377126195334197,1.805887270474814,1.2554626697364255,1.6416135611537055,-0.2378610097850165,3.0650676894470297,2.8181044505938115,2.456629020246633,10.922553129931387,-7.288221247405012,0.7617268418643871,-0.4185303729101956,2.134370572911974,-8.713470574578785,-2.935542865654748,-1.1495499776553306,-1.557141243252597,-0.1927955523349958,-1.3571884330947974,-4.1880940966354,2.1635218341088938,AJ
NA19189,NA19189,82.6941854368152,-9.481303883228783,0.35387940593379713,0.2552869435920333,3.349473010902303,-0.17423163294419616,-0.5401745861941951,-11.559040815819968,-3.017589260142796,-14.58993975922673,-9.319841577561974,9.386226743795934,-2.6069805099129755,6.666539106932391,2.8648583426670586,-1.6676630469224878,-8.922513970853146,-4.022488709807879,0.19480452977048943,4.593707882978133,-3.7297018259754253,0.3099389698401508,3.9879061623239527,0.06721458974904247,-4.287058332321394,8.470317589241109,-7.560581965715653,6.747278586451173,4.076293713624744,1.619604998748642,2.990272464997194,11.658809884292419,-1.3252995208166665,-3.591329605773527,-16.23969852526714,-0.33448869888856597,-8.354656558781425,0.9672739959652348,0.9765417849384164,4.8689197663044945,-4.917577319491858,-7.617025406828224,-4.21918148575395,2.1199288936158536,-3.18170481726841,5.986891524327768,-12.044928984570328,-10.522876830662682,-16.730265108993162,2.239497278251403,AFR
NA18875,NA18875,82.37948681110123,-7.236395686351749,-0.9532897471137576,0.089476720658576,0.3338998067961653,-4.042052333068177,0.8728444453761748,-11.494571490832756,1.560805926304961,-9.627912243400887,-2.5264533929003408,5.874827988457616,1.6035228229868836,0.9116160519760927,1.5636328073483001,0.9193902767841552,6.8469200746924646,-3.029704406542891,-3.3891004295715246,2.7188335791990594,11.676705723932395,4.837148731058512,-2.454196230166691,3.9535874859119513,-1.4075534194076953,-5.287496864942038,-3.79657022650467,-2.4669291875109463,2.5153084831448544,-0.35330817719908425,4.770015344650297,8.18966975087845,-6.974993106777806,4.153618098787053,0.23565257138929735,5.716935759961117,-5.156368406661499,-8.448952483026774,1.4072347438945318,6.889185564339608,-3.4363266879189918,-2.2278616131316236,6.775266081356931,2.4559158250834487,8.177583454962793,-4.860706523594578,-1.129442431386524,6.682019102464747,5.2505149189798335,4.838081534139622,AFR
HG03123,HG03123,84.45917833915266,-7.646421364730927,-0.6227850766514402,-1.4347691592646894,0.20286153244039387,-0.33812007230301383,0.565356653100965,-21.908814614338603,-2.1382351554021177,-13.857920730224166,-7.604522179002631,4.665101275854618,-1.8887019768756859,1.9550212463341394,-4.600100838745736,-5.770151838455158,-10.488800824035025,0.5691389091249158,-4.583879926531457,-3.5338370212812276,1.4467839808227496,2.602807969977239,6.679547651779707,10.70296923402733,1.4335383956174805,1.3988699459735374,4.438177787037379,2.612209399815803,-5.271856184114344,-6.056848332842031,-4.486250183463116,0.060034653356515755,5.899444063534842,-4.320114079009139,6.8757690016022295,-1.9386637364877044,0.3400236899500605,-14.700364249647356,-7.811023434383614,-4.1151910139252585,-4.568436891965531,4.889320702183214,-19.21788344656126,16.38262990756921,-3.454607285605462,4.698487401080463,-7.798704750844717,-3.3628749091706247,-7.804899249104222,-8.753873683249992,AFR
HG01626,HG01626,-29.16449992247624,-35.95173568469064,-13.707989998894357,-12.440323042308743,3.891114835498059,-4.571493036458543,9.731025279843479,1.5057269933175867,-7.756131389808992,-2.8489213185056053,-1.3691111845059512,1.4974885642016689,-2.697485230114927,1.9901360946031188,-3.5217953092280654,-1.6425553112688065,-0.6104045766930835,-5.773283819131261,0.5980226185090869,11.9471631603201,4.266957741598731,9.272838013184831,-11.37069756095164,11.316142294445521,-1.8463154763367906,-4.120259036067788,-2.63827859457642,0.08410440672473335,-1.8490863417292198,-7.236660423794531,-6.413665694239548,-4.266053325049778,3.272213624758614,6.411668278899264,3.0521274057955434,7.692830188159568,-0.400775536466633,0.013512916239197858,1.572657825683298,-8.456104598631565,10.608860468556426,-8.535693285872714,9.334318489495546,5.304353802506224,11.300951170245122,-2.493419897236983,-4.244669668888418,3.6997593991082343,6.461571371993949,-3.324827666606774,EUR
HG03885,HG03885,-19.669155762320976,7.611235923538835,56.68164166695907,19.339887589008992,1.1038298213764863,-1.0969214089491175,-4.743814587550275,0.19340742625490848,-4.092327827999437,-3.3181261751264453,2.5585550033875752,0.03775216130940458,0.8923843567800024,1.1052277481405277,-14.610302787545598,2.9654555112028165,-13.548641209226647,-5.934955416652672,1.8077006295777227,-6.492196512511398,5.279763400335301,-7.668525228110128,1.436576035520062,-7.419764616214736,-12.469636335222704,5.213210454090565,20.850830218591625,-24.68114525336986,-3.1922017897450767,-22.112765763697357,-16.084515431924192,9.321522944863057,4.239806724561811,-3.9457464428172853,9.920460507296589,21.238487924588227,-1.117945858303451,-15.639701112470236,-7.233781603303836,10.488478728923733,8.125489281053111,-11.968936629068232,2.73766489046019,-3.6561345108013277,4.668809035449145,-3.942053298282246,10.098744583040355,-7.230936170235251,-27.327878821940477,5.466597633488015,SAS
HGDP00205,HGDP00205,-24.593543956799287,-6.784862451673221,35.28473771861741,10.691027079479126,-1.6816900262876042,2.2253539205755306,7.119513171152142,-3.326628677144146,18.345503439076005,1.6610712062550197,-0.27270550176305436,-8.480799613659013,-4.609658493872729,8.160505621480347,4.141521343091548,-6.1444833706975315,4.770461235537722,-0.04485716935495508,3.412632075970224,-2.125567841119774,-1.4600277355267846,-2.315586180477851,2.56665263130088,0.44946454413141285,1.3560738846426368,1.7222202474343196,2.086665880312492,0.6342317673911231,9.049552189342515,5.338934960560999,-1.5228457514571199,0.6891319508787124,4.376585028131504,-7.16903365590475,-0.31158704987191077,-0.47795491901349835,1.659601284390801,-1.8757585296002726,-5.621768712785515,3.2844001968661107,0.7275499368014015,4.6413931298595985,-8.776927033106412,4.4870116883531415,5.166990970966141,0.0033625803409233746,3.6118936125493244,-7.481346413759308,4.114180045685079,0.5034491882397091,CAS
HG00178,HG00178,-34.217514264700036,-27.872874102633396,-12.72307655827558,-5.923171357527037,35.52808266031681,9.556331955913786,-18.006674311626877,-1.6086223085321376,11.865848822204264,13.906931772550575,-15.950248565508888,6.969201740970337,19.97619419746448,-10.049348074674118,4.078848556757845,-6.36597455789368,5.234940963969815,-2.47892660419429,3.594163550616348,0.711943515647909,-7.7550233030100415,0.6758934619650536,4.912051162079383,2.362125296581285,-5.864604600397891,-7.973609588262156,0.6592258963179713,1.881329128348292,6.062716862733794,8.769999304319219,-1.0315508929472534,6.750296206326824,5.116801995945705,-0.8306835711618817,-3.304571666734949,-0.10651526355266987,-5.280476828525631,-0.8952943236938056,-0.2825755947483037,0.9384814509490239,2.918337980248056,4.365257559297175,-2.612254467135328,3.6911287652957503,-5.485530033918244,2.4129537688714624,6.729068292511027,-0.02892622631304236,-7.834838365612359,0.9100246977057808,FIN
NA19662,NA19662,-20.35681827625566,6.783680432795063,-35.29216291066556,46.31527276275288,-2.029097116382818,0.5936008792190054,9.273305180919499,1.2131599232271812,-3.713968541172481,-0.8207139798135404,1.6910761292657623,-22.72733570040542,10.37319506833491,-9.974936237777056,40.99031130291457,-5.01961925658469,-40.733846779172154,29.916144437259486,-19.1476022620546,-15.838238530487727,0.9074819316531179,-18.812154701645383,-23.244827599361855,1.7173599474569263,-26.3874567584081,-46.96670743176277,3.4107484298991104,-4.123830789340823,13.851813530746096,64.39060604074925,-12.51926595299949,37.95955781602775,-10.86647589507322,-39.66968353039023,33.17877899162679,8.367017942726527,27.717783766849095,3.4079198100355885,0.721308430273059,22.78028410678437,4.394243690075436,-19.212696567710438,4.368375976012381,-24.457893567803918,15.266876495626628,-21.74304813416424,7.069121042085002,-1.93742007282572,18.081763860975926,-35.757041166349715,AMR
HG03157,HG03157,82.23101213298129,-9.320593876079075,-0.9196380705756628,1.1664940566280777,-2.023212538374017,-0.45620074567096985,-1.7630179642066062,-15.70456651716921,-1.2552723226962166,-12.257443022049026,-1.7484678069627748,2.4997546421089103,1.0869437070703996,-2.390668617133634,-5.5245012165354686,-1.1299346234780716,2.8109494066636307,3.225565489791739,-2.9410327561975733,-1.6613634078842587,-5.286526187557391,5.63662496003154,-4.073550017015908,8.47349706803415,5.7315626606530214,-4.264358558473414,1.4102494089108817,-4.851416627990479,-5.271030529536221,-2.5501701387080145,-0.10882160204825354,5.533302227415529,-2.673532824182186,-0.6198770218555117,-0.5750676290379172,-1.0381617650335293,1.4093887486977834,7.703081546691339,-2.0067335098888877,-3.1546342575141604,-4.252586873894735,-3.805316591496699,-1.2610921308300902,-3.2991431562668136,-0.15827054016075545,1.3102833145425883,0.2414879495620591,4.461960883148753,-1.870078449483259,1.7548115443964478,AFR
HGDP00731,HGDP00731,-15.90756073391171,-32.34867252144228,-1.7889100697723113,-15.793245914198044,-24.486920607733953,-1.3296087039000783,33.23997161921355,0.06867321954981587,7.365419584682742,4.743554630909324,-15.228390157699929,9.408760065612999,-2.2510034451452294,-1.8509089545390913,0.5546428559486871,2.4009707722702256,-1.651946594688175,-0.6389978972810589,-7.107328212815314,3.3353139445903,-1.998349976488853,0.4224280153404645,-3.0404546973633737,3.0794258960679577,1.841420918432971,3.0204920345156783,-4.031750643106366,2.4489260383394886,1.2136272578189806,5.362282027977423,-7.393721186292301,-0.45514704327931566,1.0871095591116935,2.1434346033018277,-4.566938912152178,-7.313587051967045,-0.5221713942355232,-2.7083361179891456,-4.914663715920663,5.9775481187459905,-6.280234295020874,0.5541867647745031,-0.657805193684809,-5.039229465043305,1.4377010603974907,1.7791805994825187,0.5402612576222044,6.13645838459573,3.6308207379916793,-10.605198621313923,MDE
HG03489,HG03489,-21.873522023783725,-0.2610713535209034,44.4575687057742,14.269216759065221,7.860908561107745,3.951707786523246,1.7867649464741198,-0.1557218947500066,5.075463203443701,-0.5033267323425066,2.1966410150213935,-9.24400166353726,6.159336167640379,-1.4049982797906027,1.1647801658090673,-6.482504739715416,7.097925228365362,2.1020449324001738,-10.200738923405286,-9.90503629727735,8.109139920315469,-10.184538916467433,-14.909047677202173,-0.3313617853267329,-2.4036380348460256,12.708059969513357,-2.617635094487918,10.671670818303328,5.17773712290375,-10.902282401404586,-0.7572904486220484,-7.951524915406629,-5.871886673680427,1.8562944531107195,3.599640090959727,24.583718474279593,-5.1233814798490975,-9.476160594055118,28.670007738483605,3.0211879535132615,-17.8869259349776,5.021475132972533,15.153925972117236,10.659589926331481,-27.26978535036753,-12.640331565205283,19.33774081145041,-2.623750326056917,-1.9623117563012797,-3.8620301373468338,SAS
NA20516,NA20516,-33.4392569771545,-37.97070391144589,-9.41960072877695,-13.2875397054609,5.224868703620077,-4.212580008008947,10.168572360216611,-0.38158586107495907,-2.9950102903067815,-1.281517147595336,-1.439650961181211,-3.8933919094677267,-4.256395438672426,-1.3915397180206408,1.435446696746578,-1.2029462204600712,-1.0673416345833415,0.42998505944118065,-3.9644755544821915,-0.5375818306820612,0.7603574866249733,-5.821367166100688,-0.16986642403593377,0.16030441502555268,-2.491541189130104,-5.955330394613814,-1.6964737240958494,-1.2649007223219444,5.419702863064112,-2.390401509856674,4.526144111939967,1.6821036861708154,8.95776927998616,0.6044287182342775,-0.4154729166982772,-0.23438219008529038,5.145497897054519,3.539023800903898,5.685257379805505,4.678670936194119,-1.962692386965182,-1.0068641727086762,-2.019926797366113,7.603922485745678,0.6990082626984584,0.06524786701445044,3.3467861202936557,-1.467972253754583,-9.460741798581129,-4.9477100645169,EUR
NA19090,NA19090,-12.092887503198618,82.9676532401715,-9.727612608427416,-19.80087977002213,-0.2480086777897202,39.738534690345084,5.858584531193146,-1.7487462952157662,-6.258756905870453,-0.9385884632418336,-2.439636731598408,0.573028510061969,-5.199286671905001,-9.939031500698686,-6.212803804577367,-8.733928463013466,4.807054129898186,9.795969171446115,1.7283385202970005,-2.1866880112091476,1.8553139223858672,4.686108384400725,-0.7412720342565369,6.941591397367694,12.000178311914741,-3.3931490182580153,2.50502983982068,1.5705024005236872,6.726620423888193,2.8289146056867214,-1.533816791942519,4.050138439375775,5.830133038373915,-1.6150379499059735,3.188531725839447,11.575949179471454,-0.6514176719410092,-0.4889870686704158,-1.4270437533042073,-1.1040488800070425,0.328031172505011,-1.9914935666468714,-2.259166191600585,1.9321465022973563,5.23983673592036,0.7432921683352715,-1.8102257920145035,-6.684002475356914,0.6271677098158058,-2.171930640948362,EAS
AJ,AP3_2_A9,-29.7313389194639,-37.658552820102294,-8.20186060098897,-19.3168392413611,-26.26035836286187,1.4150939289104394,-16.47875757789959,2.5395196236675535,1.6327427312819511,-0.6336480128735081,3.02781095094057,-2.6902396861804037,-1.9049794189002598,3.891661510857176,2.1884423039033942,1.0369963571062455,6.944606871662489,-0.6814362500079519,-1.8589919028118407,-2.352912135056201,-3.551729115384761,-1.1459316076468913,-2.114023263972949,-0.1904447274869745,2.054042859878013,3.407921807439971,-9.215107710465965,0.9565577310366277,-4.000675774520794,-1.826375788086601,-0.7333000799622792,-5.27442826413106,0.34019096123971787,-3.616950099081998,5.274707047221488,3.2964711999051994,3.7773243581996216,0.2723275827264074,-0.3626723793069947,1.3625641631326086,2.2240978758204504,-2.7164243422284517,-0.13330569939779607,-1.1049310563131798,-5.205906855088441,-0.17665227853652288,-0.2700162116463353,2.0277262105374043,-8.457430985651973,-4.121822536217114,AJ
